# device: DP-ELBOW
# CPR=2500, quadrature x4 -> 10000 counts per revolution
# sample rate: 500 Hz, samples: 50000
# battery at download: 3.78 V
# quadrature errors: 0, index errors: 0
# index verification: PASSED
t,counts,deg
84.0260,-75231,-2708.316
84.0280,-75232,-2708.352
84.0300,-75233,-2708.388
84.0320,-75234,-2708.424
84.0340,-75234,-2708.424
84.0360,-75235,-2708.460
84.0380,-75236,-2708.496
84.0400,-75237,-2708.532
84.0420,-75238,-2708.568
84.0440,-75238,-2708.568
84.0460,-75239,-2708.604
84.0480,-75240,-2708.640
84.0500,-75241,-2708.676
84.0520,-75242,-2708.712
84.0540,-75242,-2708.712
84.0560,-75243,-2708.748
84.0580,-75244,-2708.784
84.0600,-75245,-2708.820
84.0620,-75246,-2708.856
84.0640,-75246,-2708.856
84.0660,-75247,-2708.892
84.0680,-75248,-2708.928
84.0700,-75249,-2708.964
84.0720,-75250,-2709.000
84.0740,-75250,-2709.000
84.0760,-75251,-2709.036
84.0780,-75252,-2709.072
84.0800,-75253,-2709.108
84.0820,-75254,-2709.144
84.0840,-75255,-2709.180
84.0860,-75255,-2709.180
84.0880,-75256,-2709.216
84.0900,-75257,-2709.252
84.0920,-75258,-2709.288
84.0940,-75259,-2709.324
84.0960,-75259,-2709.324
84.0980,-75260,-2709.360
84.1000,-75261,-2709.396
84.1020,-75262,-2709.432
84.1040,-75263,-2709.468
84.1060,-75263,-2709.468
84.1080,-75264,-2709.504
84.1100,-75265,-2709.540
84.1120,-75266,-2709.576
84.1140,-75267,-2709.612
84.1160,-75268,-2709.648
84.1180,-75268,-2709.648
84.1200,-75269,-2709.684
84.1220,-75270,-2709.720
84.1240,-75271,-2709.756
84.1260,-75272,-2709.792
84.1280,-75272,-2709.792
84.1300,-75273,-2709.828
84.1320,-75274,-2709.864
84.1340,-75275,-2709.900
84.1360,-75275,-2709.900
84.1380,-75276,-2709.936
84.1400,-75277,-2709.972
84.1420,-75278,-2710.008
84.1440,-75279,-2710.044
84.1460,-75279,-2710.044
84.1480,-75280,-2710.080
84.1500,-75281,-2710.116
84.1520,-75282,-2710.152
84.1540,-75282,-2710.152
84.1560,-75283,-2710.188
84.1580,-75284,-2710.224
84.1600,-75285,-2710.260
84.1620,-75286,-2710.296
84.1640,-75286,-2710.296
84.1660,-75287,-2710.332
84.1680,-75288,-2710.368
84.1700,-75288,-2710.368
84.1720,-75289,-2710.404
84.1740,-75290,-2710.440
84.1760,-75291,-2710.476
84.1780,-75291,-2710.476
84.1800,-75292,-2710.512
84.1820,-75293,-2710.548
84.1840,-75293,-2710.548
84.1860,-75294,-2710.584
84.1880,-75295,-2710.620
84.1900,-75296,-2710.656
84.1920,-75296,-2710.656
84.1940,-75297,-2710.692
84.1960,-75298,-2710.728
84.1980,-75298,-2710.728
84.2000,-75299,-2710.764
84.2020,-75300,-2710.800
84.2040,-75300,-2710.800
84.2060,-75301,-2710.836
84.2080,-75302,-2710.872
84.2100,-75302,-2710.872
84.2120,-75303,-2710.908
84.2140,-75303,-2710.908
